ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.4,166.85,12215.409,7.697,376.283,352.745,20.13,66.735,2.904,1
5.0,136.977,15040.841,7.588,409.919,454.885,14.245,71.984,4.477,1
7.1,192.058,25795.694,6.117,318.927,509.063,13.939,84.315,3.789,1
8.2,195.212,27414.899,5.412,231.724,529.682,12.425,69.99,3.673,1
7.1,202.882,17505.853,7.104,310.533,429.29,17.959,78.588,3.537,1
5.3,181.733,19015.468,9.013,446.724,390.012,11.103,63.826,4.064,1
6.9,206.923,17947.988,7.048,333.776,601.985,11.775,58.176,4.474,1
7.5,212.816,16679.674,5.436,366.601,358.91,6.134,46.655,4.992,1
7.4,260.083,26730.635,8.077,361.113,376.482,17.848,101.467,3.078,1
7.1,154.926,30037.222,5.797,252.067,311.75,13.905,77.532,4.114,1
7.1,226.319,18465.265,6.026,358.697,366.926,10.269,61.159,3.407,1
5.5,200.712,21021.418,9.827,390.554,437.342,14.956,67.17,3.756,1
7.4,199.17,17181.009,6.602,388.029,357.373,16.948,75.886,4.01,1
9.3,317.338,24497.874,7.597,357.167,476.51,12.032,68.6,4.643,1
6.7,168.745,17176.879,6.391,330.675,404.931,10.828,52.113,4.179,1
5.5,182.645,27417.998,9.586,378.526,596.65,11.565,78.879,4.449,1
9.0,263.514,15379.913,6.474,355.006,561.687,22.045,61.514,3.977,1
9.1,266.745,9929.195,6.012,352.153,542.807,10.974,65.782,4.771,1
4.1,185.852,9975.601,10.758,333.776,307.878,9.703,64.361,4.789,1
7.1,209.747,16701.566,7.459,320.501,404.705,18.953,92.347,3.908,1
13.5,187.607,13475.913,6.756,333.776,411.264,15.143,74.449,3.529,0
7.2,199.16,13163.031,5.763,351.278,436.602,19.103,52.577,2.209,0
7.1,176.387,26003.163,7.809,358.43,336.142,14.448,90.225,4.411,0
7.0,166.846,18622.445,6.61,353.34,333.969,12.535,48.464,3.531,0
6.4,191.136,14782.804,6.154,333.776,527.933,18.863,69.626,5.222,0
7.1,231.305,15629.762,7.018,297.749,406.34,11.836,49.68,4.464,0
8.3,175.597,12629.853,6.976,333.776,452.338,17.529,101.851,4.134,0
6.3,178.264,25590.68,6.749,333.776,445.186,8.568,70.766,3.214,0
10.9,146.883,27671.523,7.279,333.776,376.904,17.347,85.293,3.112,0
9.9,114.371,27912.908,8.66,340.046,490.452,8.518,64.831,3.652,0
4.3,225.515,27163.458,6.888,325.934,446.341,17.153,43.386,4.078,0
4.2,201.447,13122.33,6.933,374.844,402.661,22.823,76.469,4.48,0
4.1,253.6,40626.848,7.755,265.469,432.511,19.127,61.52,3.168,0
5.4,193.808,31795.626,8.218,327.233,431.476,11.776,55.817,3.839,0
7.6,204.73,19944.573,6.193,333.776,517.483,13.976,54.638,3.504,0
7.7,174.351,31017.239,8.212,269.86,437.514,9.32,51.545,3.899,0
8.3,198.996,28919.812,7.436,304.294,429.226,14.713,83.628,2.408,0
6.5,188.883,20081.745,6.56,368.986,367.935,14.808,101.248,3.963,0
7.1,206.036,8667.72,6.33,353.529,599.546,21.119,55.932,4.129,0
6.9,228.194,13901.645,6.046,281.552,403.215,17.812,66.779,4.211,0
8.6,257.596,11595.355,6.4,333.776,343.74,15.331,75.687,4.141,0
8.5,236.832,13158.848,5.478,333.776,547.912,16.741,74.252,4.728,0
4.0,210.486,32821.85,6.868,333.776,354.44,14.504,58.514,4.446,0
3.8,196.024,45050.002,8.726,324.146,493.226,8.662,85.157,4.986,0
3.8,178.433,27179.405,6.481,333.776,365.492,12.35,73.81,3.185,0
5.7,232.75,16488.018,6.263,294.21,385.748,18.876,76.983,5.016,0
9.4,224.754,25825.387,7.391,301.615,503.794,16.877,58.974,4.606,0
13.4,152.776,18464.901,6.718,334.864,450.846,17.193,85.884,2.531,0
7.1,184.688,20857.908,6.463,322.681,395.786,18.444,66.243,3.776,0
7.8,221.09,13742.146,6.374,287.698,460.599,12.705,66.778,4.623,0
7.1,220.893,7460.247,4.988,333.776,320.355,13.114,40.613,4.267,0
1.4,228.13,12937.247,6.215,319.734,495.38,12.033,61.141,4.948,0
7.0,182.889,32037.605,7.413,376.952,325.792,14.351,70.053,4.275,0
10.9,166.742,12887.194,7.702,333.776,589.628,15.786,66.396,4.345,0
6.6,244.943,23898.974,6.781,273.737,330.915,9.251,47.389,4.216,0
9.0,222.49,16544.828,6.124,333.776,411.194,16.037,67.265,3.528,0
7.1,161.579,11582.463,6.72,333.776,393.838,11.319,78.899,4.374,0
4.3,192.166,30592.549,7.426,327.303,543.716,11.187,72.566,3.709,0
7.4,243.305,320.943,4.599,336.098,361.102,20.421,87.053,3.471,0
3.3,190.957,28760.007,7.93,333.776,424.213,13.373,58.096,4.281,0
7.1,239.758,12318.404,6.408,259.122,481.98,14.669,78.801,4.742,0
7.9,231.252,17444.814,6.292,333.776,389.006,13.88,95.553,3.414,0
8.0,165.714,17182.45,7.002,383.267,363.854,18.659,76.033,3.306,0
9.5,195.109,19946.265,7.468,300.68,382.473,14.359,78.307,4.343,0
5.2,119.094,33892.246,7.572,407.477,325.203,16.964,73.225,4.095,0
3.9,227.706,24200.353,7.001,333.776,292.39,19.394,61.786,4.583,0
7.1,193.462,13852.532,7.146,358.957,480.311,10.256,66.396,3.673,0
5.8,229.937,27435.307,6.575,277.033,596.403,14.909,67.644,3.644,0
5.9,184.056,34920.039,7.401,343.792,281.544,14.729,62.602,4.371,0
6.0,223.032,24435.642,6.221,305.947,284.497,15.189,40.143,3.728,0
6.1,211.454,39430.308,8.317,348.777,389.591,12.897,85.358,3.925,0
6.9,209.636,15422.221,6.885,293.562,396.811,15.672,66.597,3.688,0
8.1,200.973,26472.692,6.726,333.776,432.19,13.799,32.667,4.37,0
7.6,190.663,9138.029,5.224,329.581,577.445,17.209,65.333,6.495,0
8.9,180.564,26062.447,8.809,327.224,378.659,17.619,48.476,4.731,0
6.5,163.396,8240.813,6.642,402.837,601.033,17.896,55.022,4.599,0
7.8,203.169,11174.275,6.247,394.891,338.231,16.277,47.932,4.254,0
11.6,174.943,19359.429,6.496,332.446,366.313,17.53,38.431,5.107,0
6.8,196.183,25366.798,7.2,312.427,435.095,12.118,76.348,5.469,0
8.3,211.453,11234.041,6.386,360.843,525.089,15.099,63.0,3.581,0
1.0,221.204,31145.111,7.616,333.678,439.113,21.146,66.396,2.534,0
7.5,225.341,8129.735,6.305,309.231,379.339,16.962,64.266,3.644,0
9.8,119.164,38781.457,9.335,380.231,512.332,14.968,59.193,3.025,0
10.2,211.567,13630.047,6.524,297.049,468.371,17.412,72.721,3.403,0
2.9,260.458,39233.099,7.67,303.402,403.244,11.309,69.238,3.679,0
7.1,200.662,29513.805,7.966,347.541,476.202,19.95,66.396,3.028,0
6.7,205.543,18844.037,6.734,363.398,555.899,8.007,66.935,3.869,0
7.0,219.922,26597.586,7.351,333.584,379.599,13.285,98.965,3.59,0
7.1,178.08,35044.371,7.76,357.083,381.645,17.551,71.111,3.762,0
6.2,183.309,38976.035,8.247,333.776,531.631,15.848,46.644,4.6,0
6.4,216.676,19323.677,5.906,283.206,358.174,14.983,41.587,4.422,0
6.1,162.278,23567.133,7.699,372.835,387.971,13.664,75.266,4.173,0
4.0,173.03,24028.405,8.006,391.002,444.794,19.945,59.835,4.093,0
4.3,229.443,26098.638,6.525,281.897,508.792,16.133,66.654,3.733,0
7.3,224.468,23565.178,7.554,280.129,487.333,8.525,68.94,3.431,0
10.9,177.734,25702.519,7.66,312.399,383.2,17.472,42.815,3.635,0
6.8,198.116,35883.78,7.052,333.776,470.494,10.889,58.474,3.572,0
11.5,195.989,14158.157,7.235,311.965,357.523,19.322,82.35,3.132,0
5.8,195.515,43110.504,7.369,281.919,325.831,15.047,51.295,4.819,0
7.1,183.521,20461.253,7.333,333.119,356.369,20.179,67.02,4.887,0
5.7,182.145,17909.116,7.539,333.776,546.895,15.219,81.556,3.292,0
7.8,196.816,24789.355,6.548,331.037,372.765,12.066,14.343,5.046,0
6.3,187.03,32651.803,8.149,314.208,463.341,14.243,60.269,4.903,0
8.6,217.043,22970.957,7.41,333.776,264.699,16.693,46.502,3.665,0
7.1,162.979,26281.298,8.524,369.863,403.6,12.388,66.396,5.186,0
7.1,177.674,13129.15,7.312,367.329,393.74,16.356,53.842,4.486,0
4.8,186.676,32808.308,7.496,293.758,392.7,10.631,85.158,3.885,0
7.1,202.614,31606.349,6.465,333.776,380.975,13.46,67.059,4.775,0
4.6,165.773,22939.144,7.988,352.794,323.783,13.564,79.317,4.124,0
9.1,209.743,11643.663,6.595,326.395,509.662,11.274,67.528,3.074,0
7.1,185.122,16110.184,6.444,355.567,386.509,11.216,38.042,2.841,0
4.2,194.975,22185.764,7.117,377.847,355.817,14.859,62.016,3.516,0
5.6,189.728,26138.098,8.833,361.856,434.051,16.167,88.727,3.931,0
7.1,155.318,22911.614,8.316,409.586,424.78,16.293,84.892,4.826,0
8.5,217.395,3413.082,5.67,337.631,615.611,14.927,82.59,2.649,0
4.6,194.968,44260.191,8.03,333.776,460.779,17.942,79.008,4.484,0
8.9,194.216,13319.496,5.567,323.424,317.349,17.13,61.429,4.365,0
9.5,222.895,14450.176,6.791,293.746,433.145,9.069,67.907,3.323,0
6.0,139.771,20472.875,6.811,357.593,488.275,15.882,53.279,5.762,0
7.1,171.167,20412.284,6.896,367.19,354.27,16.403,63.258,3.979,0
4.7,170.952,41452.626,8.726,362.415,378.149,16.274,60.619,3.742,0
5.7,191.752,35899.28,8.067,378.775,307.988,12.569,60.192,3.912,0
10.9,162.425,18846.635,7.085,333.776,593.726,14.977,60.691,3.895,0
4.3,188.784,22330.467,6.958,325.161,306.693,16.275,82.595,4.371,0
7.9,197.595,23602.188,7.098,333.776,394.768,14.877,78.974,3.891,0
6.8,176.841,12838.914,5.792,393.799,447.289,15.821,104.231,2.804,0
7.3,169.149,17375.971,9.405,394.092,373.19,15.261,80.796,3.694,0
6.0,180.777,33244.556,8.087,364.706,392.971,20.472,50.142,3.489,0
5.4,250.661,15973.687,6.416,277.152,334.82,15.684,44.04,3.738,0
4.0,255.617,28612.266,7.341,290.691,442.385,9.306,71.342,4.417,0
7.1,254.125,9959.135,4.009,333.776,364.806,11.317,59.353,3.171,0
7.7,196.008,13939.294,6.936,345.654,423.204,16.837,89.339,2.885,0
6.0,221.557,18438.823,6.654,316.779,443.544,19.136,53.662,3.849,0
7.7,166.987,18445.743,7.173,333.776,453.386,13.111,77.232,3.855,0
8.8,190.701,11705.072,6.663,380.592,386.464,16.319,85.694,4.143,0
7.6,170.175,23254.01,7.583,328.703,397.588,16.14,66.747,4.032,0
8.8,174.729,25564.768,8.07,333.776,371.915,14.944,47.186,4.444,0
7.1,188.445,28791.614,8.04,382.009,422.235,10.576,63.235,3.228,0
3.8,218.724,23535.029,6.475,352.506,421.183,19.274,58.904,4.769,0
3.7,230.299,16892.896,6.997,323.52,456.906,10.342,47.096,4.943,0
5.8,201.892,15327.88,6.861,328.933,281.085,19.812,55.398,4.425,0
3.7,187.497,23103.41,7.145,333.776,350.54,10.14,67.456,4.48,0
5.1,180.383,32740.565,7.989,328.437,389.242,13.943,66.396,3.096,0
6.6,198.866,15911.358,7.518,342.016,437.919,15.006,38.846,4.464,0
7.1,196.084,18592.084,7.245,321.814,552.879,15.665,81.081,4.763,0
3.1,198.489,45148.808,7.822,324.644,427.217,15.53,54.574,4.248,0
4.5,193.937,27768.383,6.906,330.431,556.033,22.618,81.266,4.966,0
5.6,203.756,29999.987,7.213,310.66,366.558,14.183,65.881,3.853,0
7.1,205.066,16034.454,7.136,397.47,459.298,19.638,70.06,4.858,0
10.3,166.46,15824.823,6.396,361.156,376.102,13.844,52.057,2.673,0
9.1,200.032,28273.603,7.498,333.776,453.874,12.861,64.178,3.026,0
4.6,199.319,27174.688,7.219,371.057,312.281,14.041,66.396,4.322,0
6.9,207.589,24359.47,7.222,313.82,477.063,16.495,75.042,4.898,0
5.6,264.574,29860.276,7.015,333.776,530.205,16.03,29.851,4.067,0
7.5,228.563,22160.82,7.474,333.776,545.147,16.461,90.945,4.228,0
5.6,172.332,23512.838,8.011,364.483,452.081,16.472,95.046,4.048,0
8.0,193.609,14610.413,7.219,332.469,468.603,10.877,67.181,4.063,0
8.2,210.222,22619.24,7.568,333.776,361.614,14.65,70.368,3.717,0
9.9,206.746,13180.678,5.879,333.776,426.535,14.322,75.409,4.227,0
7.1,191.259,14064.899,7.037,361.155,399.839,10.845,35.583,3.732,0
9.4,149.308,27180.057,7.867,333.776,398.806,17.365,57.963,4.034,0
9.6,195.837,11351.862,6.267,366.429,323.795,13.068,37.353,4.667,0
4.6,208.908,29307.129,6.126,304.032,456.215,10.817,111.115,4.752,0
6.9,154.474,21103.303,7.929,376.001,450.253,14.643,71.321,3.616,0
7.8,136.091,26484.515,7.555,426.5,471.413,14.545,51.491,3.629,0
7.1,215.432,19909.939,6.903,299.086,371.483,10.766,85.267,4.593,0
0.0,214.846,49456.587,7.898,333.776,583.449,7.702,77.713,4.929,0
8.4,177.347,18003.257,7.391,333.776,498.365,10.351,55.716,2.628,0
6.3,153.64,24316.163,8.212,367.345,295.042,12.504,91.271,3.146,0
11.5,186.125,12253.303,8.067,325.409,260.532,9.674,68.074,5.005,0
7.1,200.717,40581.487,6.76,263.876,283.172,14.915,58.879,4.008,0
9.3,201.633,13749.596,7.334,322.045,512.446,12.435,43.827,3.615,0
11.6,203.73,15102.237,7.816,333.776,447.045,21.632,61.802,3.472,0
10.3,163.276,21820.296,7.9,356.18,561.206,14.116,56.193,5.063,0
7.1,196.052,21919.47,6.73,359.701,401.731,14.219,77.606,3.955,0
5.3,245.023,27733.713,7.135,238.844,464.075,13.452,55.642,3.311,0
7.6,179.596,30308.231,6.953,329.422,355.426,13.401,66.224,3.698,0
7.1,202.583,23158.389,6.068,302.003,301.984,17.623,42.293,3.787,0
8.7,154.547,15901.285,6.511,419.216,444.844,14.657,49.515,3.266,0
5.3,174.738,28697.005,8.607,317.016,480.68,13.748,52.476,3.532,0
5.4,170.835,27199.642,8.066,376.056,401.833,14.082,81.74,3.357,0
8.7,198.712,30348.244,7.324,333.776,333.639,13.866,94.728,4.765,0
8.0,200.638,12999.145,6.696,356.87,394.018,11.1,43.626,3.018,0
8.6,206.523,10453.087,6.482,326.125,347.824,13.997,42.291,4.904,0
7.7,207.764,30412.372,7.814,289.414,273.697,19.113,52.281,3.646,0
7.1,201.627,18093.972,8.474,361.629,348.733,8.582,49.383,4.763,0
7.0,144.21,33357.516,6.772,333.776,409.007,17.88,54.112,1.9,0
7.9,184.066,18608.656,7.411,333.776,364.578,17.581,0.738,4.22,0
8.9,194.556,20231.518,6.52,332.35,476.232,17.89,52.909,4.575,0
7.4,184.841,19797.109,8.422,387.19,428.415,13.143,62.338,3.947,0
5.2,205.519,12871.551,7.1,365.684,501.194,20.559,77.123,3.445,0
7.1,184.218,32328.538,8.381,333.776,452.89,12.168,79.938,5.037,0
5.5,191.813,36435.794,7.37,323.12,383.871,15.881,52.765,3.844,0
6.7,232.206,23936.275,6.619,333.776,463.51,13.912,78.191,3.414,0
4.9,162.184,27771.08,7.758,317.935,493.304,14.262,77.142,1.45,0
6.3,188.062,33809.225,8.141,341.498,522.301,14.468,47.05,4.397,0
7.7,224.393,21856.145,7.041,275.272,404.824,12.849,63.155,2.751,0
5.6,194.463,16119.34,6.908,336.648,408.459,16.365,76.631,3.993,0
6.2,193.028,23006.242,8.098,340.253,297.113,13.475,78.325,3.623,0
5.0,194.404,19336.608,7.195,339.232,515.807,10.729,61.13,3.127,0
7.8,219.576,16478.071,6.951,333.776,362.749,13.055,82.101,3.87,0
9.8,139.119,16819.423,7.792,361.028,438.179,10.951,34.537,5.538,0
8.5,200.766,14901.808,7.38,333.776,485.093,16.806,53.134,4.221,0
8.9,181.665,17465.096,7.132,356.482,529.086,15.43,60.607,5.759,0
6.2,166.293,30284.495,8.996,333.776,351.627,17.405,75.336,3.686,0
7.3,219.695,18085.503,6.011,277.33,406.565,16.137,53.677,3.504,0
9.1,164.675,20260.404,7.588,304.568,408.901,10.179,84.723,4.3,0
9.3,203.342,23087.218,6.437,297.567,373.044,16.403,79.163,3.093,0
9.8,182.751,19945.368,6.719,333.776,343.597,19.863,85.703,5.382,0
8.0,200.135,17583.08,6.772,296.57,377.584,10.289,66.891,4.752,0
8.1,202.51,26730.193,8.395,323.952,368.455,17.337,66.396,4.753,0
8.2,214.533,29461.024,8.315,333.776,514.49,16.302,90.076,3.551,0
10.3,162.78,18869.212,6.906,344.188,585.68,18.857,74.294,3.5,0
4.0,216.076,40175.206,7.487,309.801,399.047,11.187,86.957,4.409,0
7.1,209.532,44982.734,8.898,333.776,349.385,15.653,66.396,3.832,0
8.5,190.995,14578.961,6.603,333.776,498.534,11.317,57.182,3.427,0
7.1,169.547,20004.734,6.438,333.776,349.865,11.333,41.704,3.882,0
7.1,223.377,20992.282,7.76,340.366,332.488,18.085,61.016,4.648,0
4.5,234.192,14080.834,6.341,296.314,382.408,17.354,59.004,4.963,0
7.1,193.091,17777.1,6.088,333.776,543.115,10.718,66.396,3.879,0
5.6,226.988,27852.097,6.521,309.228,414.062,16.933,78.439,3.439,0
8.6,199.6,10452.724,6.588,333.776,316.258,23.042,45.254,3.109,0
7.1,216.238,20886.787,7.326,303.499,269.818,15.253,104.683,3.86,0
10.2,148.379,18413.097,7.408,390.619,410.568,15.104,89.178,4.113,0
7.1,205.234,21829.273,6.677,331.675,338.568,15.567,56.609,2.546,0
6.6,179.699,35263.612,7.445,333.776,527.449,16.149,81.503,3.972,0
8.6,198.889,8535.403,4.797,321.403,453.571,14.352,74.326,3.946,0
8.4,159.69,19576.53,7.664,344.145,390.691,17.747,53.632,4.245,0
7.2,174.805,15796.4,6.954,333.776,555.596,14.171,60.531,4.295,0
10.2,225.919,9546.129,5.9,313.987,372.533,15.284,61.258,4.786,0
11.4,145.342,16175.222,6.614,333.776,553.489,12.091,69.736,2.277,0
7.1,199.383,5576.628,4.999,341.088,388.249,10.745,50.747,3.216,0
6.6,220.575,27668.486,6.198,333.776,474.628,11.47,53.508,4.756,0
10.8,141.488,23989.99,7.962,389.393,361.632,14.909,57.165,3.591,0
5.1,251.314,30245.957,6.719,267.026,271.631,14.882,70.778,4.553,0
5.3,142.534,25556.053,6.601,416.263,443.759,7.491,72.88,5.1,0
8.0,151.033,29827.794,7.662,405.83,376.912,19.383,78.16,2.439,0
8.4,239.816,17177.789,6.109,272.845,294.876,10.603,62.853,3.507,0
7.1,184.615,22289.727,7.167,392.462,409.491,12.216,63.904,3.352,0
4.0,200.068,14720.545,6.483,333.776,519.213,16.601,77.294,4.814,0
2.1,192.696,24905.285,7.758,383.52,473.55,14.286,56.348,3.842,0
9.8,217.897,6785.145,6.029,333.074,432.332,12.366,45.822,4.179,0
7.7,150.667,33918.041,8.746,406.476,436.336,15.217,66.396,3.487,0
7.1,233.993,27197.302,7.297,301.849,490.766,16.023,58.525,3.198,0
7.3,194.248,8127.071,6.674,394.556,312.349,16.005,65.024,4.282,0
9.5,200.558,20044.206,7.079,303.919,335.555,16.636,71.309,3.025,0
2.0,216.48,23039.329,6.769,344.014,341.078,11.498,78.733,3.923,0
7.2,184.071,33123.443,7.186,322.366,345.357,15.164,68.848,4.256,0
7.0,178.217,39995.186,8.931,337.065,393.677,14.243,75.376,3.633,0
6.2,212.819,15017.747,5.544,319.495,279.447,12.851,75.029,4.811,0
6.3,179.453,25668.199,8.932,341.493,458.835,14.063,66.396,5.708,0
6.9,218.099,13477.382,5.66,333.776,302.412,11.055,61.934,4.916,0
6.5,179.92,34698.621,8.538,338.012,504.397,16.409,59.955,5.002,0
7.1,208.931,16429.908,5.873,310.986,364.919,17.802,107.306,4.455,0
7.3,193.473,19343.15,7.664,306.685,426.562,12.844,111.595,4.048,0
6.0,187.085,30846.585,7.281,339.064,323.963,12.652,72.274,3.915,0
8.6,164.371,14880.652,7.278,350.952,444.108,16.857,58.178,3.641,0
9.2,165.688,11319.106,6.619,372.555,420.429,13.353,72.974,3.686,0
7.1,156.773,23084.067,7.27,334.956,378.254,19.247,81.572,5.565,0
3.3,216.257,42310.827,8.131,333.776,352.264,14.03,52.761,3.3,0
11.4,186.653,12355.344,7.066,321.832,503.964,16.282,77.152,5.167,0
6.3,205.377,19905.437,7.078,284.206,471.904,18.027,64.363,4.481,0
7.1,192.408,25460.301,8.231,333.776,465.884,16.657,58.36,3.544,0
8.8,212.427,14168.925,6.386,333.776,488.6,12.602,60.237,4.674,0
6.6,195.097,34277.76,7.633,333.776,417.465,13.433,47.946,3.622,0
7.7,230.92,21776.594,6.909,333.776,395.115,15.034,92.697,3.821,0
7.0,185.907,27959.988,7.215,349.744,414.067,19.883,36.179,3.226,0
4.7,179.141,22291.419,6.774,407.418,371.265,18.187,86.529,3.86,0
5.2,176.714,27971.892,7.598,413.914,440.355,14.424,72.837,3.046,0
5.3,227.34,17605.536,6.327,358.59,489.435,11.199,66.396,4.364,1
8.4,224.856,12833.461,6.179,327.533,411.85,17.4,72.917,3.825,1
6.8,234.942,24456.175,5.596,334.873,337.573,9.515,77.297,4.921,1
7.3,160.443,16129.707,8.091,328.447,478.515,12.815,43.592,3.951,1
6.7,191.306,6193.331,7.74,333.776,424.667,20.811,98.368,3.766,1
7.1,258.447,25498.33,4.922,341.04,425.797,18.994,67.401,3.692,1
7.1,232.943,8729.096,5.886,333.776,400.518,8.773,69.724,3.4,1
7.8,233.762,16780.116,6.123,323.538,520.285,17.795,60.344,4.683,1
6.1,184.329,17977.526,7.276,333.776,334.95,7.655,59.001,3.383,1
6.7,155.71,30610.048,8.173,337.174,425.692,15.102,79.78,4.904,1
7.1,215.941,10171.71,6.622,333.776,378.318,13.191,82.785,3.758,1
5.0,215.855,9887.831,6.954,379.505,527.48,14.327,52.389,3.455,1
6.4,249.969,22057.052,4.893,375.494,334.27,14.15,97.03,3.959,1
8.1,153.748,50793.899,7.843,306.219,423.456,14.322,65.077,4.363,1
6.9,232.931,15338.062,6.143,333.776,438.347,18.149,81.552,2.594,1
6.7,185.909,34558.403,6.555,360.508,303.968,10.226,50.214,4.685,1
4.3,207.362,34355.618,6.809,374.073,530.07,12.622,44.75,4.402,1
8.4,161.195,15904.243,8.424,300.119,479.996,15.304,71.479,3.632,1
7.3,197.661,27198.433,7.798,304.85,300.02,14.612,66.609,4.71,1
6.6,186.987,16700.035,6.455,379.041,405.277,14.996,62.152,3.814,1
7.1,240.612,20006.229,4.907,379.759,327.306,13.286,83.184,3.453,1
8.7,188.712,13207.861,6.835,335.245,399.691,10.689,43.953,3.644,1
8.4,163.098,34989.047,7.697,317.302,404.493,8.272,67.598,4.366,1
7.1,242.828,29298.074,5.854,340.349,463.115,5.427,66.396,3.523,1
6.7,216.565,25172.586,6.786,330.518,620.449,19.095,82.244,3.401,1
10.5,125.975,38605.332,8.711,333.776,674.443,9.714,51.698,5.37,1
6.3,186.838,23073.064,8.082,326.98,233.908,9.641,60.94,5.159,1
7.1,214.594,22038.512,6.2,294.241,332.473,18.47,46.046,4.239,1
6.7,183.915,9258.767,8.005,345.072,320.668,12.067,56.437,3.962,1
8.3,183.614,20316.427,7.109,322.096,295.654,13.503,62.23,4.239,1
6.3,130.374,9734.677,10.282,320.36,399.351,10.847,43.42,3.932,1
8.1,132.67,10816.273,9.513,314.97,479.759,14.686,72.638,4.291,1
5.7,223.705,1351.907,6.497,380.514,620.305,14.673,62.024,3.676,1
6.6,241.286,56320.587,5.366,333.776,415.817,11.652,70.638,5.293,1
5.3,231.019,6675.682,6.1,388.802,465.831,14.531,77.668,4.025,1
7.6,160.774,29000.59,7.217,333.776,438.801,13.183,67.1,3.079,1
7.1,139.17,33784.826,9.641,275.332,499.428,13.664,70.368,4.679,1
8.0,185.422,6108.796,7.118,344.796,283.877,18.904,85.8,3.887,1
8.8,176.809,12171.025,7.475,321.258,395.387,12.482,65.867,3.915,1
8.3,184.385,21616.634,7.167,305.177,412.947,13.791,71.799,2.605,1
5.9,240.887,18321.992,6.046,351.05,491.875,8.997,44.616,4.277,1
8.2,186.67,19642.394,7.715,333.776,370.321,11.522,55.494,4.605,1
7.9,153.57,41210.667,8.458,294.26,354.483,11.293,67.355,3.227,1
8.7,169.579,23838.817,8.163,333.776,478.983,14.521,63.945,2.922,1
6.2,236.035,1198.944,6.14,374.095,436.236,11.094,99.775,4.09,1
9.1,222.043,53735.899,6.895,254.041,382.896,12.705,101.615,4.552,1
8.4,164.168,24409.097,8.199,333.776,430.239,19.35,63.105,3.75,1
9.2,151.455,26502.596,8.097,294.193,541.601,13.952,39.572,4.294,1
9.4,157.719,15106.309,7.763,316.392,424.916,15.646,108.214,4.381,1
7.5,149.769,28837.33,8.561,333.776,531.181,9.537,57.949,1.801,1
6.0,225.675,12145.545,6.126,365.962,503.112,15.652,73.401,3.142,1
6.3,228.525,11601.642,6.322,333.776,414.784,11.68,88.346,4.154,1
5.7,142.148,24383.742,9.99,320.264,511.954,23.604,77.03,3.837,1
7.0,219.586,16470.952,6.446,339.054,492.903,15.804,70.601,3.082,1
7.3,175.015,14206.357,7.839,337.645,322.491,18.108,58.182,4.196,1
